origin,year,nMigr
27101,2000,398
27101,2001,361
27101,2002,355
27101,2003,324
27101,2004,310
27101,2005,311
27101,2006,379
27101,2007,328
27101,2008,313
27101,2009,346
27101,2010,314
27101,2011,100
27101,2012,91
27101,2013,21
27101,2014,27
27101,2015,22
27101,2016,55
27101,2017,52
27101,2018,23
27101,2019,20
27101,2020,43
27101,2021,23
27103,1990,1815
27103,1991,1907
27103,1992,1855
27103,1993,1973
27103,1994,1794
27103,1995,1608
27103,1996,1729
27103,1997,2064
27103,1998,1971
27103,1999,1720
27103,2000,1881
27103,2001,1946
27103,2002,1939
27103,2003,1983
27103,2004,2253
27103,2005,2247
27103,2006,2155
27103,2007,2163
27103,2008,2179
27103,2009,1972
27103,2010,1980
27103,2011,852
27103,2012,928
27103,2013,707
27103,2014,518
27103,2015,833
27103,2016,1170
27103,2017,830
27103,2018,723
27103,2019,860
27103,2020,808
27103,2021,798
27105,1990,997
27105,1991,932
27105,1992,894
27105,1993,1012
27105,1994,1089
27105,1995,1123
27105,1996,1290
27105,1997,1342
27105,1998,1231
27105,1999,1147
27105,2000,1060
27105,2001,1091
27105,2002,958
27105,2003,876
27105,2004,832
27105,2005,921
27105,2006,892
27105,2007,924
27105,2008,1047
27105,2009,973
27105,2010,939
27105,2011,250
27105,2012,249
27105,2013,180
27105,2014,92
27105,2015,131
27105,2016,250
27105,2017,192
27105,2018,171
27105,2019,166
27105,2020,166
27105,2021,196
27107,1990,272
27107,1991,346
27107,1992,303
27107,1993,295
27107,1994,321
27107,1995,299
27107,1996,347
27107,1997,350
27107,1998,360
27107,1999,323
27107,2000,340
27107,2001,307
27107,2002,364
27107,2003,326
27107,2004,331
27107,2005,408
27107,2006,302
27107,2007,307
27107,2008,337
27107,2009,242
27107,2010,250
27107,2011,106
27107,2012,72
27107,2013,66
27107,2014,26
27107,2015,58
27107,2016,69
27107,2017,81
27107,2018,68
27107,2019,57
27107,2020,73
27107,2021,71
27109,1990,5347
27109,1991,5120
27109,1992,5527
27109,1993,6184
27109,1994,6335
27109,1995,5836
27109,1996,5731
27109,1997,5857
27109,1998,5798
27109,1999,6371
27109,2000,6326
27109,2001,6109
27109,2002,5965
27109,2003,6228
27109,2004,6039
27109,2005,6378
27109,2006,6355
27109,2007,6330
27109,2008,6201
27109,2009,5951
27109,2010,6221
27109,2011,2324
27109,2012,2511
27109,2013,1928
27109,2014,1272
27109,2015,2117
27109,2016,3327
27109,2017,2334
27109,2018,2306
27109,2019,2517
27109,2020,2792
27109,2021,2901
27111,1990,1846
27111,1991,1926
27111,1992,1820
27111,1993,1817
27111,1994,1937
27111,1995,1706
27111,1996,2151
27111,1997,2171
27111,1998,2113
27111,1999,2183
27111,2000,2154
27111,2001,2043
27111,2002,2128
27111,2003,2127
27111,2004,2163
27111,2005,2082
27111,2006,2053
27111,2007,2130
27111,2008,2172
27111,2009,2037
27111,2010,1872
27111,2011,827
27111,2012,831
27111,2013,662
27111,2014,438
27111,2015,637
27111,2016,883
27111,2017,615
27111,2018,739
27111,2019,672
27111,2020,694
27111,2021,728
27113,1990,582
27113,1991,656
27113,1992,683
27113,1993,611
27113,1994,661
27113,1995,597
27113,1996,621
27113,1997,746
27113,1998,707
27113,1999,658
27113,2000,734
27113,2001,648
27113,2002,712
27113,2003,620
27113,2004,621
27113,2005,599
27113,2006,718
27113,2007,682
27113,2008,617
27113,2009,627
27113,2010,593
27113,2011,238
27113,2012,233
27113,2013,103
27113,2014,92
27113,2015,143
27113,2016,202
27113,2017,156
27113,2018,114
27113,2019,120
27113,2020,140
27113,2021,143
27115,1990,1002
27115,1991,870
27115,1992,937
27115,1993,933
27115,1994,965
27115,1995,914
27115,1996,1025
27115,1997,1044
27115,1998,1054
27115,1999,1063
27115,2000,1123
27115,2001,1202
27115,2002,1234
27115,2003,1191
27115,2004,1214
27115,2005,1355
27115,2006,1120
27115,2007,1295
27115,2008,1220
27115,2009,1227
27115,2010,1237
27115,2011,539
27115,2012,460
27115,2013,433
27115,2014,349
27115,2015,433
27115,2016,516
27115,2017,420
27115,2018,395
27115,2019,447
27115,2020,428
27115,2021,397
27117,1990,416
27117,1991,403
27117,1992,437
27117,1993,399
27117,1994,373
27117,1995,472
27117,1996,417
27117,1997,443
27117,1998,474
27117,1999,570
27117,2000,439
27117,2001,472
27117,2002,427
27117,2003,430
27117,2004,461
27117,2005,402
27117,2006,457
27117,2007,388
27117,2008,484
27117,2009,368
27117,2010,416
27117,2011,116
27117,2012,67
27117,2013,34
27117,2015,45
27117,2016,98
27117,2017,38
27117,2018,36
27117,2019,31
27117,2020,36
27117,2021,36
27119,1990,1498
27119,1991,1414
27119,1992,1515
27119,1993,1511
27119,1994,1644
27119,1995,1589
27119,1996,1626
27119,1997,2194
27119,1998,1584
27119,1999,1315
27119,2000,1459
27119,2001,1444
27119,2002,1324
27119,2003,1356
27119,2004,1340
27119,2005,1396
27119,2006,1470
27119,2007,1507
27119,2008,1359
27119,2009,1271
27119,2010,1419
27119,2011,500
27119,2012,539
27119,2013,425
27119,2014,300
27119,2015,472
27119,2016,577
27119,2017,429
27119,2018,457
27119,2019,476
27119,2020,447
27119,2021,432
27121,1990,528
27121,1991,418
27121,1992,458
27121,1993,446
27121,1994,450
27121,1995,380
27121,1996,479
27121,1997,464
27121,1998,455
27121,1999,437
27121,2000,461
27121,2001,494
27121,2002,462
27121,2003,468
27121,2004,469
27121,2005,512
27121,2006,481
27121,2007,457
27121,2008,563
27121,2009,454
27121,2010,469
27121,2011,139
27121,2012,134
27121,2013,73
27121,2014,72
27121,2015,111
27121,2016,156
27121,2017,113
27121,2018,91
27121,2019,123
27121,2020,102
27121,2021,76
27123,1990,29008
27123,1991,29003
27123,1992,30965
27123,1993,31386
27123,1994,29821
27123,1995,28946
27123,1996,29487
27123,1997,29956
27123,1998,32218
27123,1999,32867
27123,2000,32539
27123,2001,35135
27123,2002,34926
27123,2003,35250
27123,2004,34790
27123,2005,34078
27123,2006,30796
27123,2007,30893
27123,2008,30916
27123,2009,31827
27123,2010,29443
27123,2011,16617
27123,2012,17541
27123,2013,15671
27123,2014,11026
27123,2015,17268
27123,2016,24852
27123,2017,18001
27123,2018,18518
27123,2019,20307
27123,2020,20707
27123,2021,19326
27125,1990,201
27125,1991,163
27125,1992,179
27125,1993,151
27125,1994,212
27125,1995,165
27125,1996,204
27125,1997,191
27125,1998,186
27125,1999,192
27125,2000,181
27125,2001,180
27125,2002,145
27125,2003,190
27125,2004,238
27125,2005,210
27125,2006,152
27125,2007,191
27125,2008,158
27125,2009,217
27125,2010,217
27125,2011,44
27125,2012,60
27125,2013,60
27125,2014,21
27125,2015,29
27125,2016,42
27125,2017,30
27125,2018,38
27125,2019,26
27125,2020,30
27125,2021,51
27127,1990,678
27127,1991,659
27127,1992,634
27127,1993,812
27127,1994,773
27127,1995,662
27127,1996,709
27127,1997,730
27127,1998,769
27127,1999,759
27127,2000,730
27127,2001,768
27127,2002,717
27127,2003,646
27127,2004,693
27127,2005,730
27127,2006,675
27127,2007,675
27127,2008,727
27127,2009,633
27127,2010,560
27127,2011,239
27127,2012,186
27127,2013,115
27127,2014,96
27127,2015,125
27127,2016,186
27127,2017,124
27127,2018,140
27127,2019,115
27127,2020,122
27127,2021,91
27129,1990,706
27129,1991,754
27129,1992,717
27129,1993,789
27129,1994,767
27129,1995,727
27129,1996,727
27129,1997,808
27129,1998,758
27129,1999,716
27129,2000,810
27129,2001,773
27129,2002,816
27129,2003,799
27129,2004,740
27129,2005,902
27129,2006,773
27129,2007,882
27129,2008,752
27129,2009,715
27129,2010,772
27129,2011,214
27129,2012,226
27129,2013,143
27129,2014,97
27129,2015,142
27129,2016,199
27129,2017,117
27129,2018,137
27129,2019,175
27129,2020,135
27129,2021,105
27131,1990,2027
27131,1991,1923
27131,1992,1887
27131,1993,2028
27131,1994,2168
27131,1995,1860
27131,1996,2018
27131,1997,2136
27131,1998,2186
27131,1999,2201
27131,2000,2148
27131,2001,2315
27131,2002,2414
27131,2003,2522
27131,2004,2757
27131,2005,2621
27131,2006,2661
27131,2007,2578
27131,2008,2668
27131,2009,2445
27131,2010,2442
27131,2011,1052
27131,2012,1124
27131,2013,908
27131,2014,651
27131,2015,946
27131,2016,1435
27131,2017,1070
27131,2018,1067
27131,2019,1092
27131,2020,1127
27131,2021,1103
27133,1990,470
27133,1991,369
27133,1992,397
27133,1993,409
27133,1994,455
27133,1995,373
27133,1996,400
27133,1997,435
27133,1998,490
27133,1999,484
27133,2000,442
27133,2001,417
27133,2002,405
27133,2003,467
27133,2004,355
27133,2005,339
27133,2006,390
27133,2007,395
27133,2008,388
27133,2009,384
27133,2010,389
27133,2011,111
27133,2012,108
27133,2013,77
27133,2014,49
27133,2015,67
27133,2016,118
27133,2017,60
27133,2018,76
27133,2019,70
27133,2020,66
27133,2021,70
27135,1990,562
27135,1991,560
27135,1992,598
27135,1993,608
27135,1994,560
27135,1995,584
27135,1996,676
27135,1997,770
27135,1998,749
27135,1999,707
27135,2000,642
27135,2001,630
27135,2002,548
27135,2003,584
27135,2004,548
27135,2005,700
27135,2006,640
27135,2007,589
27135,2008,558
27135,2009,607
27135,2010,538
27135,2011,158
27135,2012,154
27135,2013,45
27135,2015,23
27135,2016,80
27135,2017,70
27135,2019,24
27135,2020,46
27135,2021,20
27137,1990,5736
27137,1991,5217
27137,1992,5892
27137,1993,5843
27137,1994,6132
27137,1995,5718
27137,1996,5851
27137,1997,6294
27137,1998,6099
27137,1999,6182
27137,2000,6219
27137,2001,6320
27137,2002,6317
27137,2003,6182
27137,2004,6292
27137,2005,6459
27137,2006,5888
27137,2007,6177
27137,2008,5830
27137,2009,5827
27137,2010,5669
27137,2011,2442
27137,2012,2520
27137,2013,2120
27137,2014,1420
27137,2015,2303
27137,2016,3367
27137,2017,2410
27137,2018,2337
27137,2019,2546
27137,2020,2433
27137,2021,2461
27139,1990,3310
27139,1991,3374
27139,1992,3778
27139,1993,3829
27139,1994,3963
27139,1995,3736
27139,1996,4017
27139,1997,4270
27139,1998,4468
27139,1999,4586
27139,2000,4563
27139,2001,5273
27139,2002,5757
27139,2003,6113
27139,2004,6598
27139,2005,7166
27139,2006,6530
27139,2007,6613
27139,2008,6658
27139,2009,7019
27139,2010,6446
27139,2011,3311
27139,2012,3307
27139,2013,2857
27139,2014,1971
27139,2015,3149
27139,2016,4571
27139,2017,3453
27139,2018,3274
27139,2019,3619
27139,2020,3625
27139,2021,3632
27141,1990,2308
27141,1991,2466
27141,1992,2593
27141,1993,2711
27141,1994,2654
27141,1995,2780
27141,1996,2927
27141,1997,2999
27141,1998,3430
27141,1999,3466
27141,2000,3606
27141,2001,3937
27141,2002,4080
27141,2003,4286
27141,2004,5054
27141,2005,4904
27141,2006,4771
27141,2007,4863
27141,2008,5175
27141,2009,4919
27141,2010,4881
27141,2011,2500
27141,2012,2524
27141,2013,2212
27141,2014,1556
27141,2015,2371
27141,2016,3497
27141,2017,2524
27141,2018,2533
27141,2019,2805
27141,2020,2780
27141,2021,2658
27143,1990,561
27143,1991,536
27143,1992,620
27143,1993,585
27143,1994,631
27143,1995,657
27143,1996,622
27143,1997,623
27143,1998,624
27143,1999,649
27143,2000,668
27143,2001,675
27143,2002,628
27143,2003,638
27143,2004,743
27143,2005,736
27143,2006,641
27143,2007,670
27143,2008,750
27143,2009,641
27143,2010,610
27143,2011,239
27143,2012,273
27143,2013,184
27143,2014,124
27143,2015,194
27143,2016,303
27143,2017,199
27143,2018,240
27143,2019,265
27143,2020,251
27143,2021,225
27145,1990,5577
27145,1991,5468
27145,1992,5811
27145,1993,5773
27145,1994,5719
27145,1995,5526
27145,1996,5873
27145,1997,5958
27145,1998,6240
27145,1999,6794
27145,2000,6233
27145,2001,6417
27145,2002,6303
27145,2003,6445
27145,2004,6468
27145,2005,6540
27145,2006,6405
27145,2007,6733
27145,2008,6719
27145,2009,6570
27145,2010,6531
27145,2011,3282
27145,2012,3320
27145,2013,2861
27145,2014,2051
27145,2015,3367
27145,2016,4619
27145,2017,3394
27145,2018,3400
27145,2019,3614
27145,2020,3542
27145,2021,3410
27147,1990,1427
27147,1991,1273
27147,1992,1438
27147,1993,1439
27147,1994,1404
27147,1995,1528
27147,1996,1661
27147,1997,1578
27147,1998,1598
27147,1999,1517
27147,2000,1555
27147,2001,1778
27147,2002,1599
27147,2003,1682
27147,2004,1623
27147,2005,1729
27147,2006,1627
27147,2007,1631
27147,2008,1738
27147,2009,1711
27147,2010,1513
27147,2011,545
27147,2012,589
27147,2013,515
27147,2014,329
27147,2015,527
27147,2016,640
27147,2017,507
27147,2018,493
27147,2019,559
27147,2020,483
27147,2021,533
27149,1990,492
27149,1991,459
27149,1992,467
27149,1993,414
27149,1994,410
27149,1995,450
27149,1996,417
27149,1997,442
27149,1998,426
27149,1999,515
27149,2000,451
27149,2001,496
27149,2002,412
27149,2003,358
27149,2004,444
27149,2005,363
27149,2006,433
27149,2007,429
27149,2008,451
27149,2009,418
27149,2010,426
27149,2011,64
27149,2012,88
27149,2013,64
27149,2015,27
27149,2016,55
27149,2017,21
27149,2018,26
27149,2019,44
27149,2020,21
27149,2021,42
27151,1990,525
27151,1991,492
27151,1992,410
27151,1993,435
27151,1994,462
27151,1995,399
27151,1996,488
27151,1997,449
27151,1998,543
27151,1999,506
27151,2000,638
27151,2001,419
27151,2002,489
27151,2003,546
27151,2004,489
27151,2005,470
27151,2006,402
27151,2007,474
27151,2008,412
27151,2009,446
27151,2010,445
27151,2011,137
27151,2012,117
27151,2013,41
27151,2014,32
27151,2015,66
27151,2016,51
27151,2017,55
27151,2018,78
27151,2019,47
27151,2020,34
27151,2021,63
27153,1990,995
27153,1991,941
27153,1992,1026
27153,1993,955
27153,1994,986
27153,1995,846
27153,1996,1057
27153,1997,1107
27153,1998,1020
27153,1999,1086
27153,2000,1081
27153,2001,1094
27153,2002,959
27153,2003,868
27153,2004,1008
27153,2005,1043
27153,2006,924
27153,2007,980
27153,2008,1124
27153,2009,917
27153,2010,964
27153,2011,424
27153,2012,401
27153,2013,314
27153,2014,244
27153,2015,357
27153,2016,483
27153,2017,365
27153,2018,344
27153,2019,409
27153,2020,384
27153,2021,386
27155,1990,0
27155,1991,0
27155,1992,180
27155,1993,171
27155,1994,219
27155,1995,156
27155,1996,173
27155,1997,190
27155,1998,201
27155,1999,178
27155,2000,229
27155,2001,151
27155,2002,157
27155,2003,121
27155,2004,165
27155,2005,152
27155,2006,166
27155,2007,191
27155,2008,165
27155,2009,140
27155,2010,134
27155,2011,23
27155,2012,11
27157,1990,897
27157,1991,831
27157,1992,886
27157,1993,901
27157,1994,828
27157,1995,799
27157,1996,878
27157,1997,820
27157,1998,853
27157,1999,911
27157,2000,909
27157,2001,928
27157,2002,797
27157,2003,1004
27157,2004,992
27157,2005,991
27157,2006,882
27157,2007,862
27157,2008,900
27157,2009,768
27157,2010,905
27157,2011,367
27157,2012,393
27157,2013,295
27157,2014,199
27157,2015,274
27157,2016,385
27157,2017,286
27157,2018,285
27157,2019,295
27157,2020,276
27157,2021,279
27159,1990,723
27159,1991,691
27159,1992,665
27159,1993,619
27159,1994,756
27159,1995,551
27159,1996,657
27159,1997,527
27159,1998,599
27159,1999,626
27159,2000,580
27159,2001,548
27159,2002,641
27159,2003,551
27159,2004,708
27159,2005,786
27159,2006,667
27159,2007,695
27159,2008,692
27159,2009,627
27159,2010,731
27159,2011,294
27159,2012,265
27159,2013,163
27159,2014,102
27159,2015,177
27159,2016,351
27159,2017,201
27159,2018,182
27159,2019,172
27159,2020,193
27159,2021,224
27161,1990,769
27161,1991,871
27161,1992,883
27161,1993,827
27161,1994,737
27161,1995,893
27161,1996,800
27161,1997,850
27161,1998,940
27161,1999,971
27161,2000,1000
27161,2001,933
27161,2002,975
27161,2003,1014
27161,2004,896
27161,2005,991
27161,2006,796
27161,2007,924
27161,2008,925
27161,2009,813
27161,2010,803
27161,2011,411
27161,2012,294
27161,2013,236
27161,2014,157
27161,2015,236
27161,2016,384
27161,2017,246
27161,2018,300
27161,2019,212
27161,2020,239
27161,2021,296
27163,1990,7929
27163,1991,8452
27163,1992,8899
27163,1993,9423
27163,1994,9292
27163,1995,8988
27163,1996,9917
27163,1997,9827
27163,1998,10484
27163,1999,10878
27163,2000,11456
27163,2001,12630
27163,2002,12498
27163,2003,13029
27163,2004,12658
27163,2005,12771
27163,2006,11513
27163,2007,12069
27163,2008,12510
27163,2009,12139
27163,2010,12171
27163,2011,6165
27163,2012,6698
27163,2013,5874
27163,2014,4105
27163,2015,6500
27163,2016,8945
27163,2017,6638
27163,2018,6398
27163,2019,6916
27163,2020,6947
27163,2021,7220
27165,1990,612
27165,1991,614
27165,1992,612
27165,1993,737
27165,1994,600
27165,1995,574
27165,1996,621
27165,1997,676
27165,1998,538
27165,1999,622
27165,2000,606
27165,2001,574
27165,2002,566
27165,2003,532
27165,2004,529
27165,2005,510
27165,2006,549
27165,2007,514
27165,2008,466
27165,2009,390
27165,2010,427
27165,2011,116
27165,2012,143
27165,2013,86
27165,2014,28
27165,2015,93
27165,2016,145
27165,2017,88
27165,2018,104
27165,2019,96
27165,2020,96
27165,2021,59
27167,1990,421
27167,1991,419
27167,1992,351
27167,1993,379
27167,1994,387
27167,1995,352
27167,1996,430
27167,1997,417
27167,1998,472
27167,1999,376
27167,2000,440
27167,2001,402
27167,2002,320
27167,2003,423
27167,2004,382
27167,2005,397
27167,2006,388
27167,2007,414
27167,2008,390
27167,2009,307
27167,2010,308
27167,2011,141
27167,2012,126
27167,2013,122
27167,2014,99
27167,2015,123
27167,2016,144
27167,2017,131
27167,2018,109
27167,2019,110
27167,2020,146
27167,2021,145
27169,1990,1872
27169,1991,1874
27169,1992,1712
27169,1993,1924
27169,1994,1838
27169,1995,1832
27169,1996,1949
27169,1997,1998
27169,1998,1968
27169,1999,1936
27169,2000,2103
27169,2001,2013
27169,2002,1805
27169,2003,1997
27169,2004,1772
27169,2005,1930
27169,2006,1834
27169,2007,1946
27169,2008,1861
27169,2009,1693
27169,2010,1695
27169,2011,600
27169,2012,683
27169,2013,563
27169,2014,402
27169,2015,586
27169,2016,909
27169,2017,590
27169,2018,618
27169,2019,607
27169,2020,515
27169,2021,638
27171,1990,3469
27171,1991,3610
27171,1992,3788
27171,1993,3934
27171,1994,3700
27171,1995,3285
27171,1996,3557
27171,1997,3701
27171,1998,3728
27171,1999,3957
27171,2000,4141
27171,2001,4445
27171,2002,4675
27171,2003,4818
27171,2004,5604
27171,2005,5690
27171,2006,5558
27171,2007,5457
27171,2008,5797
27171,2009,5544
27171,2010,5485
27171,2011,2622
27171,2012,2783
27171,2013,2300
27171,2014,1643
27171,2015,2692
27171,2016,3745
27171,2017,2790
27171,2018,2784
27171,2019,2973
27171,2020,2974
27171,2021,2892
27173,1990,507
27173,1991,497
27173,1992,573
27173,1993,482
27173,1994,496
27173,1995,386
27173,1996,369
27173,1997,476
27173,1998,413
27173,1999,447
27173,2000,441
27173,2001,409
27173,2002,435
27173,2003,416
27173,2004,502
27173,2005,505
27173,2006,535
27173,2007,500
27173,2008,449
27173,2009,384
27173,2010,473
27173,2011,104
27173,2012,99
27173,2013,96
27173,2014,77
27173,2015,64
27173,2016,111
27173,2017,81
27173,2018,69
27173,2019,92
27173,2020,77
27173,2021,84
28001,1990,1939
28001,1991,2024
28001,1992,1658
28001,1993,1619
28001,1994,1497
28001,1995,1238
28001,1996,1335
28001,1997,1557
28001,1998,1599
28001,1999,1510
28001,2000,1405
28001,2001,1442
28001,2002,1290
28001,2003,1595
28001,2004,1327
28001,2005,1247
28001,2006,1360
28001,2007,1374
28001,2008,1384
28001,2009,1229
28001,2010,1176
28001,2011,332
28001,2012,334
28001,2013,221
28001,2014,221
28001,2015,208
28001,2016,267
28001,2017,214
28001,2018,197
28001,2019,210
28001,2020,178
28001,2021,157
28003,1990,1330
28003,1991,1162
28003,1992,1339
28003,1993,1408
28003,1994,1505
28003,1995,1503
28003,1996,1342
28003,1997,1489
28003,1998,1371
28003,1999,1284
28003,2000,1445
28003,2001,1361
28003,2002,1208
28003,2003,1230
28003,2004,1263
28003,2005,1226
28003,2006,1279
28003,2007,1365
28003,2008,1423
28003,2009,1256
28003,2010,1396
28003,2011,404
28003,2012,371
28003,2013,318
28003,2014,231
28003,2015,261
28003,2016,359
28003,2017,267
28003,2018,287
28003,2019,275
28003,2020,328
28003,2021,305
28005,1990,512
28005,1991,620
28005,1992,628
28005,1993,640
28005,1994,598
28005,1995,791
28005,1996,763
28005,1997,775
28005,1998,848
28005,1999,824
28005,2000,837
28005,2001,804
28005,2002,719
28005,2003,804
28005,2004,520
28005,2005,607
28005,2006,658
28005,2007,767
28005,2008,672
28005,2009,585
28005,2010,646
28005,2011,207
28005,2012,185
28005,2013,110
28005,2014,111
28005,2015,117
28005,2016,125
28005,2017,73
28005,2018,70
28005,2019,63
28005,2020,67
28005,2021,56
28007,1990,722
28007,1991,831
28007,1992,780
28007,1993,822
28007,1994,768
28007,1995,743
28007,1996,834
28007,1997,864
28007,1998,810
28007,1999,853
28007,2000,839
28007,2001,855
28007,2002,805
28007,2003,826
28007,2004,678
28007,2005,638
28007,2006,680
28007,2007,641
28007,2008,730
28007,2009,670
28007,2010,627
28007,2011,194
28007,2012,162
28007,2013,82
28007,2014,71
28007,2015,80
28007,2016,100
28007,2017,53
28007,2018,45
28007,2019,97
28007,2020,38
28007,2021,86
28009,1990,461
28009,1991,449
28009,1992,450
28009,1993,471
28009,1994,422
28009,1995,375
28009,1996,475
28009,1997,510
28009,1998,551
28009,1999,561
28009,2000,579
28009,2001,519
28009,2002,510
28009,2003,509
28009,2004,419
28009,2005,426
28009,2006,490
28009,2007,466
28009,2008,475
28009,2009,523
28009,2010,452
28009,2011,184
28009,2012,199
28009,2013,151
28009,2014,124
28009,2015,138
28009,2016,164
28009,2017,172
28009,2018,166
28009,2019,149
28009,2020,155
28009,2021,158
28011,1990,1895
28011,1991,1726
28011,1992,1774
28011,1993,1837
28011,1994,1716
28011,1995,1900
28011,1996,1802
28011,1997,1709
28011,1998,1729
28011,1999,1895
28011,2000,1794
28011,2001,1873
28011,2002,1663
28011,2003,1724
28011,2004,1700
28011,2005,1467
28011,2006,1505
28011,2007,1580
28011,2008,1529
28011,2009,1443
28011,2010,1509
28011,2011,413
28011,2012,423
28011,2013,343
28011,2014,266
28011,2015,338
28011,2016,428
28011,2017,325
28011,2018,268
28011,2019,291
28011,2020,317
28011,2021,303
28013,1990,583
28013,1991,467
28013,1992,492
28013,1993,481
28013,1994,520
28013,1995,652
28013,1996,604
28013,1997,744
28013,1998,672
28013,1999,724
28013,2000,685
28013,2001,729
28013,2002,560
28013,2003,570
28013,2004,565
28013,2005,497
28013,2006,482
28013,2007,582
28013,2008,489
28013,2009,498
28013,2010,471
28013,2011,141
28013,2012,122
28013,2013,64
28013,2014,41
28013,2015,72
28013,2016,110
28013,2017,67
28013,2018,67
28013,2019,116
28013,2020,121
28013,2021,96
28015,1990,404
28015,1991,474
28015,1992,417
28015,1993,454
28015,1994,500
28015,1995,639
28015,1996,742
28015,1997,751
28015,1998,656
28015,1999,737
28015,2000,757
28015,2001,802
28015,2002,785
28015,2003,748
28015,2004,599
28015,2005,524
28015,2006,530
28015,2007,652
28015,2008,578
28015,2009,411
28015,2010,542
28015,2011,184
28015,2012,158
28015,2013,124
28015,2014,98
28015,2015,99
28015,2016,145
28015,2017,139
28015,2018,114
28015,2019,104
28015,2020,114
28015,2021,111
28017,1990,913
28017,1991,867
28017,1992,832
28017,1993,929
28017,1994,805
28017,1995,1013
28017,1996,974
28017,1997,1061
28017,1998,860
28017,1999,1036
28017,2000,869
28017,2001,1020
28017,2002,901
28017,2003,825
28017,2004,863
28017,2005,835
28017,2006,868
28017,2007,940
28017,2008,809
28017,2009,785
28017,2010,933
28017,2011,275
28017,2012,309
28017,2013,221
28017,2014,215
28017,2015,239
28017,2016,305
28017,2017,222
28017,2018,237
28017,2019,250
28017,2020,207
28017,2021,262
28019,1990,376
28019,1991,376
28019,1992,340
28019,1993,412
28019,1994,340
28019,1995,280
28019,1996,300
28019,1997,313
28019,1998,323
28019,1999,377
28019,2000,415
28019,2001,338
28019,2002,420
28019,2003,424
28019,2004,383
28019,2005,410
28019,2006,369
28019,2007,396
28019,2008,422
28019,2009,367
28019,2010,423
28019,2011,110
28019,2012,85
28019,2013,45
28019,2014,50
28019,2015,59
28019,2016,78
28019,2017,72
28019,2018,28
28019,2019,51
28019,2020,64
28019,2021,55
28021,1990,388
28021,1991,389
28021,1992,353
28021,1993,359
28021,1994,376
28021,1995,449
28021,1996,460
28021,1997,406
28021,1998,390
28021,1999,392
28021,2000,402
28021,2001,409
28021,2002,508
28021,2003,447
28021,2004,422
28021,2005,413
28021,2006,481
28021,2007,550
28021,2008,605
28021,2009,685
28021,2010,673
28021,2011,308
28021,2012,108
28021,2013,65
28021,2014,50
28021,2015,40
28021,2016,93
28021,2017,64
28021,2018,48
28021,2019,39
28021,2020,38
28021,2021,27
28023,1990,656
28023,1991,762
28023,1992,697
28023,1993,711
28023,1994,748
28023,1995,857
28023,1996,896
28023,1997,936
28023,1998,1075
28023,1999,1218
28023,2000,1208
28023,2001,1125
28023,2002,1162
28023,2003,1096
28023,2004,748
28023,2005,1015
28023,2006,977
28023,2007,1144
28023,2008,760
28023,2009,914
28023,2010,655
28023,2011,402
28023,2012,233
28023,2013,209
28023,2014,177
28023,2015,164
28023,2016,191
28023,2017,190
28023,2018,137
28023,2019,165
28023,2020,168
28023,2021,162
28025,1990,747
28025,1991,778
28025,1992,783
28025,1993,830
28025,1994,794
28025,1995,808
28025,1996,971
28025,1997,815
28025,1998,840
28025,1999,795
28025,2000,860
28025,2001,921
28025,2002,1010
28025,2003,802
28025,2004,946
28025,2005,823
28025,2006,877
28025,2007,918
28025,2008,843
28025,2009,739
28025,2010,727
28025,2011,270
28025,2012,220
28025,2013,178
28025,2014,170
28025,2015,179
28025,2016,220
28025,2017,224
28025,2018,161
28025,2019,201
28025,2020,211
28025,2021,196
28027,1990,1426
28027,1991,1198
28027,1992,1309
28027,1993,1277
28027,1994,1270
28027,1995,1285
28027,1996,1343
28027,1997,1386
28027,1998,1342
28027,1999,1375
28027,2000,1457
28027,2001,1342
28027,2002,1321
28027,2003,1220
28027,2004,1168
28027,2005,1210
28027,2006,1330
28027,2007,1343
28027,2008,1162
28027,2009,1003
28027,2010,1034
28027,2011,339
28027,2012,322
28027,2013,205
28027,2014,165
28027,2015,246
28027,2016,247
28027,2017,202
28027,2018,200
28027,2019,206
28027,2020,217
28027,2021,192
28029,1990,1095
28029,1991,1004
28029,1992,1126
28029,1993,1038
28029,1994,1104
28029,1995,1200
28029,1996,1125
28029,1997,1322
28029,1998,1192
28029,1999,1311
28029,2000,1274
28029,2001,1257
28029,2002,1035
28029,2003,1171
28029,2004,1164
28029,2005,1120
28029,2006,1101
28029,2007,1265
28029,2008,1193
28029,2009,1107
28029,2010,1090
28029,2011,477
28029,2012,338
28029,2013,294
28029,2014,244
28029,2015,257
28029,2016,343
28029,2017,274
28029,2018,272
28029,2019,308
28029,2020,269
28029,2021,282
28031,1990,846
28031,1991,822
28031,1992,827
28031,1993,777
28031,1994,842
28031,1995,798
28031,1996,827
28031,1997,813
28031,1998,872
28031,1999,849
28031,2000,884
28031,2001,801
28031,2002,729
28031,2003,958
28031,2004,956
28031,2005,782
28031,2006,983
28031,2007,1057
28031,2008,830
28031,2009,822
28031,2010,921
28031,2011,391
28031,2012,322
28031,2013,284
28031,2014,241
28031,2015,244
28031,2016,276
28031,2017,265
28031,2018,223
28031,2019,219
28031,2020,242
28031,2021,241
28033,1990,3873
28033,1991,3937
28033,1992,3970
28033,1993,4244
28033,1994,4497
28033,1995,4670
